target_percentage,current_percentage,iteration,species,select_set,expand_set,envelope,fbindex_ux,fbindex_uy,fbindex_uz,fbindex_interaction,fbindex_result_num,fbindex_final_cost,fbindex_result
0.0001,9.923860874088062e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.00022020402664347418, 0.00022050747158014377]}",0.41025328636169434,0.0,0.0,0.0,0,0.41025328636169434,0.0
0.0001,0.0001009050638402,500,electrons,"('ux',)",['ux'],"{'ux': [4.160523600088189e-06, 4.210115831121716e-06]}",0.5815322399139404,0.0,0.0,0.0,0,0.5815322399139404,0.0
0.0001,9.97699422508099e-05,500,electrons,"('ux',)",['ux'],"{'ux': [-5.551136516988865e-05, -5.540311636084565e-05]}",0.4618813991546631,0.0,0.0,0.0,0,0.4618813991546631,0.0
0.0001,0.0001001080635753,500,electrons,"('ux',)",['ux'],"{'ux': [1.7841539677687844e-05, 1.792906464701347e-05]}",0.565762996673584,0.0,0.0,0.0,0,0.565762996673584,0.0
0.0001,9.950427549584528e-05,500,electrons,"('ux',)",['ux'],"{'ux': [0.004604059316960416, 0.004613148361327822]}",0.2866194248199463,0.0,0.0,0.0,0,0.2866194248199463,0.0
0.0001,0.0001003254272839,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-0.00020287511894927614, -0.00019146199162757284], 'uy': [-0.00021487363694903662, -0.00010743647817883406]}",0.4715542793273926,0.5313372611999512,0.0,0.07667827606201172,0,1.0795698165893555,1768.0
0.0001,9.957673006538108e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0033060977335267654, -0.0030239153752916687], 'uy': [-0.003992298940491954, -0.0036170691877865173]}",0.335878849029541,0.3598599433898926,0.0,0.028014659881591797,0,0.7237534523010254,2883.0
0.0001,0.0001002771242375,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.00792818010575228, 0.00865805721212017], 'uy': [-0.0010623565731074911, -0.0006136813875684674]}",0.2829256057739258,0.5835103988647461,0.0,0.32178378105163574,0,1.1882197856903076,3850.0
0.0001,9.91178511249876e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0008622202565808451, -0.0006532696394287639], 'uy': [-0.004925537171746475, -0.004561973348431135]}",0.45995092391967773,0.35008883476257324,0.0,0.08862161636352539,0,0.8986613750457764,3323.0
0.0001,0.0001006393970852,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [-2.3418607388970996e-05, -2.0286983724399857e-05], 'uy': [0.00022581958450884268, 0.0002878592540086991]}",0.5786702632904053,0.5952944755554199,0.0,0.046849966049194336,0,1.2208147048950195,2921.0
0.0001,9.993900291306013e-05,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.004954569271264041, 0.005779194366064449], 'uy': [0.02189335480067965, 0.03263081760655969]}",0.305941104888916,0.2936739921569824,0.0,0.04633903503417969,0,0.6459541320800781,3920.0
0.0001,9.964918463491687e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.002672711074936149, -0.0024931759947778576], 'uy': [-0.0002887276429364919, -0.00018102943192483924]}",0.32299232482910156,0.5930705070495605,0.0,0.08414173126220703,0,1.0002045631408691,3239.0
0.0001,9.991485138988152e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-7.288279350375953e-08, -3.533120617675266e-08], 'uy': [3.149088296718148e-05, 6.692196147863947e-05]}",0.6274220943450928,0.5772209167480469,0.0,0.030382633209228516,0,1.2350256443023682,3403.0
0.0001,9.933521483359504e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.00015343411939212608, 0.0001645856979605311], 'uy': [-0.004970487735133059, -0.003402055065325356]}",0.41990137100219727,0.33141160011291504,0.0,0.0939188003540039,0,0.8452317714691162,3676.0
0.0001,9.97699422508099e-05,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.0001400252421846928, 0.00014374040777403706], 'uy': [0.00019464941902872903, 0.00038413229174994736]}",0.4178915023803711,0.524207592010498,0.0,0.1520991325378418,0,1.094198226928711,0.0
0.0001,9.943182092630944e-05,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [3.360229621127696e-06, 4.6635760441627e-06], 'uy': [4.589436486587324e-05, 6.218522834194239e-05]}",0.5908303260803223,0.602604866027832,0.0,0.016811847686767578,0,1.2102470397949219,3965.0
0.0001,0.0001003012757607,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.0002986465670879168, 0.00032396874088583527], 'uy': [0.0004996430498190992, 0.0005486370286256029]}",0.4508991241455078,0.43814921379089355,0.0,0.039543867111206055,0,0.9285922050476074,3021.0
0.0001,0.0001005910940388,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [0.0002088892896969385, 0.00023845433089915219], 'uy': [0.0004019611848700756, 0.0004296384493393275]}",0.47491455078125,0.45475268363952637,0.0,0.04528331756591797,0,0.9749505519866943,3204.0
0.0001,9.97457907276313e-05,500,electrons,"('ux', 'uy')","['uy', 'ux']","{'ux': [-0.0017757176432905248, -0.0016533159399449505], 'uy': [0.0006840263727867192, 0.0008363031126057466]}",0.2998006343841553,0.47864460945129395,0.0,0.0893404483795166,0,0.8677856922149658,3394.0
0.0001,0.0001005186394693,500,electrons,"('ux', 'uy')","['ux', 'uy']","{'ux': [0.0017135997252698558, 0.0018110437480123437], 'uy': [-0.00015684105684304396, -2.0754159860218187e-05]}",0.3596200942993164,0.6170125007629395,0.0,0.13718581199645996,0,1.1138184070587158,2066.0
0.0001,0.0001004703364229,500,electrons,"('ux', 'uy', 'uz')","['uy', 'uz', 'ux']","{'ux': [5.282296854337066e-06, 1.1545774343591047e-05], 'uy': [0.00010659756255792407, 0.00021095902110522736], 'uz': [1.4626885514144121e-05, 2.9286875203982146e-05]}",0.5091044902801514,0.6017754077911377,0.504389762878418,0.12979745864868164,0,1.7450671195983887,3701.0
0.0001,9.960088158855968e-05,500,electrons,"('ux', 'uy', 'uz')","['ux', 'uy']","{'ux': [-4.2016082812295235e-05, -2.4680800146726702e-05], 'uy': [1.1048316087996025e-05, 4.757991632290132e-05], 'uz': [-0.00014126942753397816, 5.345289416610101e-06]}",0.48693418502807617,0.5249428749084473,0.7568173408508301,0.6971440315246582,0,2.4658384323120117,4052.0
