query_seq,target_percentage,select_set,test_type,test_name,index_type,storage,secondary,direct_block_read,read_groups,query_index_time_elapsed,remove_duplication_time_elapsed,sort_block_metadata_time_elapsed,find_optimal_read_solution_time_elapsed,generate_select_array_time_elapsed,get_target_data_time_elapsed,get_support_data_time_elapsed,data_calculation_time_elapsed,data_apply_select_time_elapsed,apply_particle_level_select_array_time_elapsed,total_time_elapsed,query_result_size,current_percentage,iteration,species,expand_set,envelope,data_size
135,0.01%,"('ux','uy','uz','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.0525515079498291,4.792213439941406e-05,1.6927719116210938e-05,0.00043392181396484375,1.6783883571624756,389.1552412509918,76.16112494468689,90.70136594772339,0.15112996101379395,4.407902956008911,562.8760738372803,25,0.000101,10000,hydrogen,"['y','ux','uy','uz','x']","{'x': [-1.4659370536727647e-06, -1.3489704180540311e-07], 'y': [1.1241513008692223e-05, 1.1984299067645713e-05], 'ux': [-0.016132882915261215, 0.00013068596050571854], 'uy': [0.002887709991622571, 0.11162050246655988], 'uz': [-0.02435400838520771, 0.024616243542744207]}",716403.0
136,0.01%,"('ux','uy','uz','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.11354327201843262,0.0009975433349609375,,,0.00011968612670898438,4.776965379714966,0.7481091022491455,0.7834141254425049,0.4086458683013916,0.05588269233703613,6.928048372268677,25,0.000101,10000,hydrogen,"['uz','ux','y']","{'x': [-1.4999996407850183e-06, -5.542024385199007e-13], 'y': [4.642160551695458e-06, 5.8139241890737206e-06], 'ux': [-0.000468923988905812, 0.00012159055597469405], 'uy': [-0.002845657308613871, -0.001725139347581766], 'uz': [-0.0024373647028696215, -0.0018538754657851588]}",1320037.0
136,0.01%,"('ux','uy','uz','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.046199798583984375,5.364418029785156e-05,,,0.00011682510375976562,4.661461114883423,0.793520450592041,0.7806951999664307,0.400770902633667,0.05503273010253906,6.761625051498413,25,0.000101,10000,hydrogen,"['uz','ux','y']","{'x': [-1.4999996407850183e-06, -5.542024385199007e-13], 'y': [4.642160551695458e-06, 5.8139241890737206e-06], 'ux': [-0.000468923988905812, 0.00012159055597469405], 'uy': [-0.002845657308613871, -0.001725139347581766], 'uz': [-0.0024373647028696215, -0.0018538754657851588]}",1320037.0
136,0.01%,"('ux','uy','uz','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.11293649673461914,0.000978231430053711,1.8835067749023438e-05,0.0004565715789794922,0.5643401145935059,121.63127207756042,23.516223192214966,25.66018271446228,0.34275317192077637,1.878748893737793,173.91541647911072,25,0.000101,10000,hydrogen,"['uz','ux','y']","{'x': [-1.4999996407850183e-06, -5.542024385199007e-13], 'y': [4.642160551695458e-06, 5.8139241890737206e-06], 'ux': [-0.000468923988905812, 0.00012159055597469405], 'uy': [-0.002845657308613871, -0.001725139347581766], 'uz': [-0.0024373647028696215, -0.0018538754657851588]}",1320037.0
136,0.01%,"('ux','uy','uz','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.04597759246826172,5.221366882324219e-05,1.5974044799804688e-05,0.0004603862762451172,0.5614893436431885,121.17244267463684,23.735005378723145,25.3919677734375,0.34805965423583984,1.8783252239227295,173.32371020317078,25,0.000101,10000,hydrogen,"['uz','ux','y']","{'x': [-1.4999996407850183e-06, -5.542024385199007e-13], 'y': [4.642160551695458e-06, 5.8139241890737206e-06], 'ux': [-0.000468923988905812, 0.00012159055597469405], 'uy': [-0.002845657308613871, -0.001725139347581766], 'uz': [-0.0024373647028696215, -0.0018538754657851588]}",1320037.0
137,0.01%,"('ux','uy','uz','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.152787446975708,0.0010273456573486328,,,0.0001201629638671875,3.7299365997314453,0.46689891815185547,0.5352544784545898,0.20406389236450195,0.06638956069946289,5.197051048278809,26,9.9e-05,10000,hydrogen,"['ux','y','x','uy']","{'x': [1.5187474151242455e-06, 2.7577614993001888e-06], 'y': [-1.0241380852616509e-05, -9.000226594244643e-06], 'ux': [-0.0003720710321663663, 0.033838456707399836], 'uy': [-0.11109855006910126, -0.0005125759911905753], 'uz': [-0.02927138601841531, 0.021273918318034837]}",1301796.0
137,0.01%,"('ux','uy','uz','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.05716538429260254,5.4836273193359375e-05,,,0.00012040138244628906,3.788503646850586,0.48674488067626953,0.520766019821167,0.2022256851196289,0.06933116912841797,5.143172740936279,26,9.9e-05,10000,hydrogen,"['ux','y','x','uy']","{'x': [1.5187474151242455e-06, 2.7577614993001888e-06], 'y': [-1.0241380852616509e-05, -9.000226594244643e-06], 'ux': [-0.0003720710321663663, 0.033838456707399836], 'uy': [-0.11109855006910126, -0.0005125759911905753], 'uz': [-0.02927138601841531, 0.021273918318034837]}",1301796.0
137,0.01%,"('ux','uy','uz','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.15039753913879395,0.001026153564453125,1.8358230590820312e-05,0.0004553794860839844,1.4520654678344727,317.62213110923767,76.55032968521118,79.24663066864014,0.20350885391235352,4.0739405155181885,479.88915276527405,26,9.9e-05,10000,hydrogen,"['ux','y','x','uy']","{'x': [1.5187474151242455e-06, 2.7577614993001888e-06], 'y': [-1.0241380852616509e-05, -9.000226594244643e-06], 'ux': [-0.0003720710321663663, 0.033838456707399836], 'uy': [-0.11109855006910126, -0.0005125759911905753], 'uz': [-0.02927138601841531, 0.021273918318034837]}",1301796.0
137,0.01%,"('ux','uy','uz','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.0567171573638916,5.602836608886719e-05,1.5974044799804688e-05,0.00045871734619140625,1.4508230686187744,316.0556643009186,69.27555990219116,77.32145023345947,0.19914817810058594,4.002695083618164,468.86021995544434,26,9.9e-05,10000,hydrogen,"['ux','y','x','uy']","{'x': [1.5187474151242455e-06, 2.7577614993001888e-06], 'y': [-1.0241380852616509e-05, -9.000226594244643e-06], 'ux': [-0.0003720710321663663, 0.033838456707399836], 'uy': [-0.11109855006910126, -0.0005125759911905753], 'uz': [-0.02927138601841531, 0.021273918318034837]}",1301796.0
138,0.01%,"('ux','uy','uz','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.09215807914733887,0.0010285377502441406,,,3.0279159545898438e-05,0.6442782878875732,0.05752682685852051,0.06041383743286133,0.024934053421020508,0.014531135559082031,0.9135332107543945,3,0.0001,10000,hydrogen,"['uy','y','uz']","{'x': [9.000000188040232e-06, 1.049999897329498e-05], 'y': [4.500000246252166e-06, 5.579707326388885e-06], 'ux': [-0.01825896088336649, -0.01304829142216482], 'uy': [-0.006233755550590273, -0.0031276723059291854], 'uz': [0.0160099748131335, 0.018582133820398243]}",1002292.0
138,0.01%,"('ux','uy','uz','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.04018807411193848,7.295608520507812e-05,,,2.6226043701171875e-05,0.6748762130737305,0.05749177932739258,0.07255864143371582,0.023424386978149414,0.011436700820922852,0.886310338973999,3,0.0001,10000,hydrogen,"['uy','y','uz']","{'x': [9.000000188040232e-06, 1.049999897329498e-05], 'y': [4.500000246252166e-06, 5.579707326388885e-06], 'ux': [-0.01825896088336649, -0.01304829142216482], 'uy': [-0.006233755550590273, -0.0031276723059291854], 'uz': [0.0160099748131335, 0.018582133820398243]}",1002292.0
138,0.01%,"('ux','uy','uz','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.09144091606140137,0.0009968280792236328,9.775161743164062e-06,4.1961669921875e-05,0.0036199092864990234,0.7107422351837158,0.05761122703552246,0.0631704330444336,0.023211240768432617,0.048700809478759766,1.0186715126037598,3,0.0001,10000,hydrogen,"['uy','y','uz']","{'x': [9.000000188040232e-06, 1.049999897329498e-05], 'y': [4.500000246252166e-06, 5.579707326388885e-06], 'ux': [-0.01825896088336649, -0.01304829142216482], 'uy': [-0.006233755550590273, -0.0031276723059291854], 'uz': [0.0160099748131335, 0.018582133820398243]}",1002292.0
138,0.01%,"('ux','uy','uz','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.04008984565734863,6.961822509765625e-05,7.867813110351562e-06,4.363059997558594e-05,0.0036644935607910156,0.6617875099182129,0.05875110626220703,0.06932210922241211,0.026844501495361328,0.05340886116027832,0.9214634895324707,3,0.0001,10000,hydrogen,"['uy','y','uz']","{'x': [9.000000188040232e-06, 1.049999897329498e-05], 'y': [4.500000246252166e-06, 5.579707326388885e-06], 'ux': [-0.01825896088336649, -0.01304829142216482], 'uy': [-0.006233755550590273, -0.0031276723059291854], 'uz': [0.0160099748131335, 0.018582133820398243]}",1002292.0
139,0.01%,"('ux','uy','uz','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.1016087532043457,0.0009634494781494141,,,4.0531158447265625e-05,1.0291144847869873,0.10284805297851562,0.11899590492248535,0.042395591735839844,0.010064125061035156,1.428943395614624,6,0.0001,10000,hydrogen,"['uy','x','y']","{'x': [9.023279451053816e-06, 1.0275056974777351e-05], 'y': [-2.4359859921170956e-06, -1.6779432239419051e-06], 'ux': [-0.006271175308395565, -0.004729938006334768], 'uy': [0.0006363376584249973, 0.001646254122347615], 'uz': [-0.0063380807601264395, -0.0045651396836448544]}",655589.0
139,0.01%,"('ux','uy','uz','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.042236328125,6.437301635742188e-05,,,3.838539123535156e-05,1.023698329925537,0.09894490242004395,0.11941719055175781,0.04252791404724121,0.01003575325012207,1.345508337020874,6,0.0001,10000,hydrogen,"['uy','x','y']","{'x': [9.023279451053816e-06, 1.0275056974777351e-05], 'y': [-2.4359859921170956e-06, -1.6779432239419051e-06], 'ux': [-0.006271175308395565, -0.004729938006334768], 'uy': [0.0006363376584249973, 0.001646254122347615], 'uz': [-0.0063380807601264395, -0.0045651396836448544]}",655589.0
139,0.01%,"('ux','uy','uz','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.10138201713562012,0.0010082721710205078,1.0967254638671875e-05,0.00010061264038085938,0.004777669906616211,1.0807764530181885,0.11327791213989258,0.12064433097839355,0.04357194900512695,0.09901952743530273,1.587981939315796,6,0.0001,10000,hydrogen,"['uy','x','y']","{'x': [9.023279451053816e-06, 1.0275056974777351e-05], 'y': [-2.4359859921170956e-06, -1.6779432239419051e-06], 'ux': [-0.006271175308395565, -0.004729938006334768], 'uy': [0.0006363376584249973, 0.001646254122347615], 'uz': [-0.0063380807601264395, -0.0045651396836448544]}",655589.0
139,0.01%,"('ux','uy','uz','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.04212188720703125,7.271766662597656e-05,1.0728836059570312e-05,9.870529174804688e-05,0.004790544509887695,1.0808427333831787,0.12057280540466309,0.1262073516845703,0.0434880256652832,0.09750556945800781,1.5245394706726074,6,0.0001,10000,hydrogen,"['uy','x','y']","{'x': [9.023279451053816e-06, 1.0275056974777351e-05], 'y': [-2.4359859921170956e-06, -1.6779432239419051e-06], 'ux': [-0.006271175308395565, -0.004729938006334768], 'uy': [0.0006363376584249973, 0.001646254122347615], 'uz': [-0.0063380807601264395, -0.0045651396836448544]}",655589.0
140,0.01%,"('ux','uy','uz','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.10226774215698242,0.003081083297729492,,,0.0002512931823730469,6.220296621322632,0.7287673950195312,0.8192427158355713,0.3104119300842285,0.05482625961303711,8.271457195281982,57,0.0001,10000,hydrogen,"['ux','x','uy','y','uz']","{'x': [8.412075959538766e-06, 1.1087922437816761e-05], 'y': [-6.2735940331265774e-06, -4.178316694835481e-06], 'ux': [0.008978365828980796, 0.053757485147893906], 'uy': [-0.006303859602068276, -0.0007745162561862882], 'uz': [0.058340672327939824, 0.11565305764123648]}",1249464.0
140,0.01%,"('ux','uy','uz','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.03788185119628906,0.0004937648773193359,,,0.00024175643920898438,6.500774145126343,0.806464433670044,0.8352549076080322,0.32004523277282715,0.05481433868408203,8.574227571487427,57,0.0001,10000,hydrogen,"['ux','x','uy','y','uz']","{'x': [8.412075959538766e-06, 1.1087922437816761e-05], 'y': [-6.2735940331265774e-06, -4.178316694835481e-06], 'ux': [0.008978365828980796, 0.053757485147893906], 'uy': [-0.006303859602068276, -0.0007745162561862882], 'uz': [0.058340672327939824, 0.11565305764123648]}",1249464.0
140,0.01%,"('ux','uy','uz','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.10171651840209961,0.003108978271484375,3.123283386230469e-05,0.0009932518005371094,3.0178487300872803,716.0338234901428,193.0987048149109,185.57617688179016,0.43233489990234375,8.065765380859375,1107.6593174934387,57,0.0001,10000,hydrogen,"['ux','x','uy','y','uz']","{'x': [8.412075959538766e-06, 1.1087922437816761e-05], 'y': [-6.2735940331265774e-06, -4.178316694835481e-06], 'ux': [0.008978365828980796, 0.053757485147893906], 'uy': [-0.006303859602068276, -0.0007745162561862882], 'uz': [0.058340672327939824, 0.11565305764123648]}",1249464.0
140,0.01%,"('ux','uy','uz','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.038054704666137695,0.00046133995056152344,2.86102294921875e-05,0.0009982585906982422,2.938025951385498,731.6995394229889,242.87934255599976,305.3587443828583,4.7855377197265625,7.927557468414307,1296.8363180160522,57,0.0001,10000,hydrogen,"['ux','x','uy','y','uz']","{'x': [8.412075959538766e-06, 1.1087922437816761e-05], 'y': [-6.2735940331265774e-06, -4.178316694835481e-06], 'ux': [0.008978365828980796, 0.053757485147893906], 'uy': [-0.006303859602068276, -0.0007745162561862882], 'uz': [0.058340672327939824, 0.11565305764123648]}",1249464.0
141,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.09024500846862793,0.0009605884552001953,,,0.0001239776611328125,3.617987871170044,0.5262787342071533,0.44754624366760254,0.19911789894104004,0.14833736419677734,5.0617759227752686,27,0.0001,10000,hydrogen,"['x','ux','uy','y']","{'x': [2.4711638914610385e-07, 1.499998940634922e-06], 'y': [6.064368709762116e-06, 7.320875132776701e-06], 'ux': [-0.007553075338842131, 0.02232927693265749], 'uy': [0.025044972249700915, 0.07243348088454453]}",1124859.0
141,0.01%,"('ux','uy','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.0451962947845459,5.1021575927734375e-05,,,0.00012063980102539062,3.3031482696533203,0.40775370597839355,0.4293797016143799,0.18686652183532715,0.14701485633850098,4.53389835357666,27,0.0001,10000,hydrogen,"['x','ux','uy','y']","{'x': [2.4711638914610385e-07, 1.499998940634922e-06], 'y': [6.064368709762116e-06, 7.320875132776701e-06], 'ux': [-0.007553075338842131, 0.02232927693265749], 'uy': [0.025044972249700915, 0.07243348088454453]}",1124859.0
141,0.01%,"('ux','uy','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.09157180786132812,0.0009639263153076172,2.09808349609375e-05,0.00047898292541503906,1.4994688034057617,260.7263035774231,57.04451370239258,52.978774547576904,0.1931900978088379,3.3637797832489014,376.3140685558319,27,0.0001,10000,hydrogen,"['x','ux','uy','y']","{'x': [2.4711638914610385e-07, 1.499998940634922e-06], 'y': [6.064368709762116e-06, 7.320875132776701e-06], 'ux': [-0.007553075338842131, 0.02232927693265749], 'uy': [0.025044972249700915, 0.07243348088454453]}",1124859.0
141,0.01%,"('ux','uy','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.045135498046875,5.245208740234375e-05,1.621246337890625e-05,0.0004734992980957031,1.4901716709136963,254.58152985572815,58.55982160568237,55.13788151741028,0.20274019241333008,3.4062955379486084,373.8370590209961,27,0.0001,10000,hydrogen,"['x','ux','uy','y']","{'x': [2.4711638914610385e-07, 1.499998940634922e-06], 'y': [6.064368709762116e-06, 7.320875132776701e-06], 'ux': [-0.007553075338842131, 0.02232927693265749], 'uy': [0.025044972249700915, 0.07243348088454453]}",1124859.0
142,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.08203625679016113,0.0009546279907226562,,,5.0067901611328125e-05,1.1762967109680176,0.1231391429901123,0.13500618934631348,0.0551450252532959,0.013156652450561523,1.604928970336914,8,0.0001,10000,hydrogen,"['y','ux','x','uy']","{'x': [1.1699575080002256e-07, 1.1963305458740686e-06], 'y': [-1.0424516164901764e-05, -9.192710228764426e-06], 'ux': [-0.0004203607419411456, -0.00013234213528545423], 'uy': [0.003868258955112484, 0.004733888171830386]}",1001524.0
142,0.01%,"('ux','uy','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.05049896240234375,6.628036499023438e-05,,,4.792213439941406e-05,1.1667428016662598,0.14801502227783203,0.13163304328918457,0.05490589141845703,0.016007661819458008,1.5789668560028076,8,0.0001,10000,hydrogen,"['y','ux','x','uy']","{'x': [1.1699575080002256e-07, 1.1963305458740686e-06], 'y': [-1.0424516164901764e-05, -9.192710228764426e-06], 'ux': [-0.0004203607419411456, -0.00013234213528545423], 'uy': [0.003868258955112484, 0.004733888171830386]}",1001524.0
142,0.01%,"('ux','uy','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.08121919631958008,0.0009424686431884766,1.239776611328125e-05,0.00014448165893554688,0.007111072540283203,1.2975480556488037,0.12556982040405273,0.12300419807434082,0.054102420806884766,0.1051480770111084,1.8143970966339111,8,0.0001,10000,hydrogen,"['y','ux','x','uy']","{'x': [1.1699575080002256e-07, 1.1963305458740686e-06], 'y': [-1.0424516164901764e-05, -9.192710228764426e-06], 'ux': [-0.0004203607419411456, -0.00013234213528545423], 'uy': [0.003868258955112484, 0.004733888171830386]}",1001524.0
142,0.01%,"('ux','uy','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.050392866134643555,6.914138793945312e-05,1.1444091796875e-05,0.0001430511474609375,0.0075533390045166016,1.3320035934448242,0.1239938735961914,0.14063453674316406,0.05767226219177246,0.12171554565429688,1.84511399269104,8,0.0001,10000,hydrogen,"['y','ux','x','uy']","{'x': [1.1699575080002256e-07, 1.1963305458740686e-06], 'y': [-1.0424516164901764e-05, -9.192710228764426e-06], 'ux': [-0.0004203607419411456, -0.00013234213528545423], 'uy': [0.003868258955112484, 0.004733888171830386]}",1001524.0
143,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.09636163711547852,0.0009515285491943359,,,0.00012183189392089844,3.0473668575286865,0.41417407989501953,0.38959383964538574,0.16914963722229004,0.0503849983215332,4.198520183563232,26,0.0001,10000,hydrogen,"['ux','uy','x']","{'x': [-5.9714240177855344e-06, -4.968795840639228e-06], 'y': [7.500002522804317e-06, 8.999991953338092e-06], 'ux': [-0.06026514520855917, -0.003295812994272458], 'uy': [-0.00030406363753751825, 0.09807147508806953]}",1317732.0
143,0.01%,"('ux','uy','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.05528664588928223,5.316734313964844e-05,,,0.00011897087097167969,3.2549123764038086,0.4225900173187256,0.3798074722290039,0.16653823852539062,0.050156354904174805,4.347842454910278,26,0.0001,10000,hydrogen,"['ux','uy','x']","{'x': [-5.9714240177855344e-06, -4.968795840639228e-06], 'y': [7.500002522804317e-06, 8.999991953338092e-06], 'ux': [-0.06026514520855917, -0.003295812994272458], 'uy': [-0.00030406363753751825, 0.09807147508806953]}",1317732.0
143,0.01%,"('ux','uy','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.09605073928833008,0.0009653568267822266,1.71661376953125e-05,0.0004611015319824219,2.2164692878723145,416.5747859477997,104.28345727920532,89.47687602043152,0.178358793258667,5.966917037963867,619.4849202632904,26,0.0001,10000,hydrogen,"['ux','uy','x']","{'x': [-5.9714240177855344e-06, -4.968795840639228e-06], 'y': [7.500002522804317e-06, 8.999991953338092e-06], 'ux': [-0.06026514520855917, -0.003295812994272458], 'uy': [-0.00030406363753751825, 0.09807147508806953]}",1317732.0
143,0.01%,"('ux','uy','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.055277109146118164,5.1975250244140625e-05,1.5974044799804688e-05,0.00045609474182128906,2.228074312210083,391.87938928604126,91.66729092597961,113.81282663345337,0.18294858932495117,22.71391272544861,623.321590423584,26,0.0001,10000,hydrogen,"['ux','uy','x']","{'x': [-5.9714240177855344e-06, -4.968795840639228e-06], 'y': [7.500002522804317e-06, 8.999991953338092e-06], 'ux': [-0.06026514520855917, -0.003295812994272458], 'uy': [-0.00030406363753751825, 0.09807147508806953]}",1317732.0
144,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.08498096466064453,0.0009472370147705078,,,7.390975952148438e-05,2.4649415016174316,0.41376352310180664,0.35938048362731934,0.16475510597229004,0.023969173431396484,3.5403056144714355,14,0.0001,10000,hydrogen,"['y','x','uy']","{'x': [4.578714648716527e-06, 5.233708605984009e-06], 'y': [5.67175062537266e-07, 1.461235819160532e-06], 'ux': [-0.017896423368269323, -0.0128059955315284], 'uy': [-0.002863418409247527, 0.0028009935764120174]}",639682.0
144,0.01%,"('ux','uy','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.04756450653076172,6.198883056640625e-05,,,7.200241088867188e-05,2.612854242324829,0.3856813907623291,0.3512883186340332,0.15921449661254883,0.02428746223449707,3.5955159664154053,14,0.0001,10000,hydrogen,"['y','x','uy']","{'x': [4.578714648716527e-06, 5.233708605984009e-06], 'y': [5.67175062537266e-07, 1.461235819160532e-06], 'ux': [-0.017896423368269323, -0.0128059955315284], 'uy': [-0.002863418409247527, 0.0028009935764120174]}",639682.0
144,0.01%,"('ux','uy','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.08568453788757324,0.0010166168212890625,1.33514404296875e-05,0.00024175643920898438,1.468050241470337,244.92460250854492,56.48513054847717,52.7611038684845,0.15782451629638672,3.0738744735717773,359.36748933792114,14,0.0001,10000,hydrogen,"['y','x','uy']","{'x': [4.578714648716527e-06, 5.233708605984009e-06], 'y': [5.67175062537266e-07, 1.461235819160532e-06], 'ux': [-0.017896423368269323, -0.0128059955315284], 'uy': [-0.002863418409247527, 0.0028009935764120174]}",639682.0
144,0.01%,"('ux','uy','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.04745984077453613,6.389617919921875e-05,1.2874603271484375e-05,0.00023937225341796875,1.416034460067749,271.09385442733765,55.83451008796692,51.87999224662781,0.16060590744018555,3.874396800994873,384.7041907310486,14,0.0001,10000,hydrogen,"['y','x','uy']","{'x': [4.578714648716527e-06, 5.233708605984009e-06], 'y': [5.67175062537266e-07, 1.461235819160532e-06], 'ux': [-0.017896423368269323, -0.0128059955315284], 'uy': [-0.002863418409247527, 0.0028009935764120174]}",639682.0
145,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.08923959732055664,0.0009984970092773438,,,0.0001380443572998047,2.58221435546875,0.32256460189819336,0.25997328758239746,0.11295032501220703,0.024446487426757812,3.418724298477173,30,0.000101,10000,hydrogen,"['y','x','uy']","{'x': [1.0655555925062812e-05, 1.1432253986870583e-05], 'y': [-1.181170103214474e-05, -1.05574351987987e-05], 'ux': [-0.0005209380042657682, 0.0332673828439232], 'uy': [-0.03294624153132298, -0.009182246000569716]}",1054487.0
145,0.01%,"('ux','uy','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.050075531005859375,4.744529724121094e-05,,,0.00013208389282226562,2.8719539642333984,0.2801530361175537,0.2633326053619385,0.11368370056152344,0.025116682052612305,3.617157459259033,30,0.000101,10000,hydrogen,"['y','x','uy']","{'x': [1.0655555925062812e-05, 1.1432253986870583e-05], 'y': [-1.181170103214474e-05, -1.05574351987987e-05], 'ux': [-0.0005209380042657682, 0.0332673828439232], 'uy': [-0.03294624153132298, -0.009182246000569716]}",1054487.0
145,0.01%,"('ux','uy','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.09027957916259766,0.0009305477142333984,1.9311904907226562e-05,0.0005159378051757812,2.1642942428588867,376.27533411979675,98.40201139450073,148.83224892616272,0.11240363121032715,4.49245548248291,631.1418149471283,30,0.000101,10000,hydrogen,"['y','x','uy']","{'x': [1.0655555925062812e-05, 1.1432253986870583e-05], 'y': [-1.181170103214474e-05, -1.05574351987987e-05], 'ux': [-0.0005209380042657682, 0.0332673828439232], 'uy': [-0.03294624153132298, -0.009182246000569716]}",1054487.0
145,0.01%,"('ux','uy','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.050124168395996094,4.982948303222656e-05,1.7404556274414062e-05,0.0005178451538085938,2.172712802886963,355.05601024627686,88.44400787353516,98.28103160858154,1.3374996185302734,4.360076665878296,550.3124310970306,30,0.000101,10000,hydrogen,"['y','x','uy']","{'x': [1.0655555925062812e-05, 1.1432253986870583e-05], 'y': [-1.181170103214474e-05, -1.05574351987987e-05], 'ux': [-0.0005209380042657682, 0.0332673828439232], 'uy': [-0.03294624153132298, -0.009182246000569716]}",1054487.0
146,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.11070847511291504,0.0009121894836425781,,,0.0001366138458251953,3.209266185760498,0.46706056594848633,0.41227054595947266,0.20589780807495117,0.04617571830749512,4.483385801315308,30,0.0001,10000,hydrogen,"['y','x','ux']","{'x': [-2.913973392592352e-06, -2.44222104078556e-06], 'y': [-9.901330254196161e-06, -9.631483192849769e-06], 'ux': [-0.006392994245584687, 0.00019769520679769172], 'uy': [-0.10861915611218706, 0.0002444116159157726]}",1305854.0
146,0.01%,"('ux','uy','x','y')",3,GeoIndex,Rtree,File,None,True,False,0.06782221794128418,5.888938903808594e-05,,,0.00013637542724609375,3.5009846687316895,0.5021462440490723,0.41820240020751953,0.18555068969726562,0.036866188049316406,4.734102249145508,30,0.0001,10000,hydrogen,"['y','x','ux']","{'x': [-2.913973392592352e-06, -2.44222104078556e-06], 'y': [-9.901330254196161e-06, -9.631483192849769e-06], 'ux': [-0.006392994245584687, 0.00019769520679769172], 'uy': [-0.10861915611218706, 0.0002444116159157726]}",1305854.0
146,0.01%,"('ux','uy','x','y')",4,GeoIndex,Min-Max,File,None,False,True,0.11165547370910645,0.0009579658508300781,1.8358230590820312e-05,0.0005352497100830078,1.8522427082061768,315.1678512096405,83.23334193229675,69.32488489151001,0.19162726402282715,4.838862419128418,475.2707188129425,30,0.0001,10000,hydrogen,"['y','x','ux']","{'x': [-2.913973392592352e-06, -2.44222104078556e-06], 'y': [-9.901330254196161e-06, -9.631483192849769e-06], 'ux': [-0.006392994245584687, 0.00019769520679769172], 'uy': [-0.10861915611218706, 0.0002444116159157726]}",1305854.0
146,0.01%,"('ux','uy','x','y')",5,GeoIndex,Rtree,File,None,False,True,0.06795215606689453,5.5789947509765625e-05,1.8596649169921875e-05,0.0005269050598144531,1.7765824794769287,299.48134088516235,69.8604826927185,70.97918105125427,0.17557406425476074,3.827376127243042,446.6399185657501,30,0.0001,10000,hydrogen,"['y','x','ux']","{'x': [-2.913973392592352e-06, -2.44222104078556e-06], 'y': [-9.901330254196161e-06, -9.631483192849769e-06], 'ux': [-0.006392994245584687, 0.00019769520679769172], 'uy': [-0.10861915611218706, 0.0002444116159157726]}",1305854.0
147,0.01%,"('ux','uy','x','y')",2,GeoIndex,Min-Max,File,None,True,False,0.10579824447631836,0.0009713172912597656,,,0.0001850128173828125,4.176648378372192,0.471111536026001,0.48560214042663574,0.20955586433410645,0.0867760181427002,5.567232608795166,42,0.0001,10000,hydrogen,"['uy','x','ux']","{'x': [-2.5165592492240106e-06, -2.174507194040075e-06], 'y': [-1.499991856021138e-06, -1.3606339885913304e-12], 'ux': [-0.034566435108368265, -0.003310288653193636], 'uy': [-0.02703143753052671, 0.01036434677781757]}",1308659.0
